timestamp[ns],gyro[rad s^-1]/x,gyro[rad s^-1]/y,gyro[rad s^-1]/z,accel/x[m s^-2],accel/y[m s^-2],accel/z[m s^-2]
1403636581223555500,-0.034208453,0.404916386,0.238761042,7.959730917,-0.089894292,-2.966511625
1403636581228555500,-0.027227136,0.401425728,0.224100276,7.845320000,0.016344417,-2.982856042
1403636581233555500,-0.019547688,0.390953752,0.210835774,7.641014792,0.040861042,-2.982856042
1403636581238555500,-0.007679449,0.377689250,0.193382481,7.559292708,0.000000000,-2.999200458
1403636581243555500,0.002094395,0.363028484,0.171042267,7.567464917,0.024516625,-2.991028250
1403636581248555500,0.017453293,0.354650904,0.148003921,7.583809333,-0.024516625,-3.007372667
1403636581253555500,0.033510322,0.351858377,0.122173048,7.591981542,-0.081722083,-2.982856042
1403636581258555500,0.043284165,0.351160246,0.097040306,7.510259458,-0.008172208,-2.909306167
1403636581263555500,0.051661746,0.351160246,0.077492619,7.265093208,0.032688833,-2.762206417
1403636581268555500,0.052359878,0.350462114,0.058643063,6.979065917,0.049033250,-2.655967708
1403636581273555500,0.048869219,0.339990138,0.046076692,6.856482792,0.040861042,-2.647795500
1403636581278555500,0.036302848,0.327423768,0.030717795,6.684866417,0.024516625,-2.549729000
1403636581283555500,0.021642083,0.324631241,0.023736478,6.537766667,-0.032688833,-2.459834708
1403636581288555500,0.004886922,0.316253660,0.026529005,6.423355750,-0.114410917,-2.410801458
1403636581293555500,-0.008377580,0.320442451,0.034906585,6.317117042,-0.163444167,-2.312734958
1403636581298555500,-0.014660766,0.316951792,0.044680429,6.202706125,-0.359577167,-2.116601958
1403636581303555500,-0.023038346,0.309272343,0.057246799,6.235394958,-0.539365750,-2.026707667
1403636581308555500,-0.022340214,0.307876080,0.070511302,6.292600417,-0.523021333,-1.977674417
1403636581313555500,-0.018151424,0.298102236,0.085870199,6.276256000,-0.523021333,-1.887780125
1403636581318555500,-0.016755161,0.293215314,0.098436570,6.325289250,-0.392266000,-1.822402458
1403636581323555500,-0.015358897,0.277856417,0.106814150,6.308944833,-0.212477417,-1.797885833
1403636581328555500,-0.012566371,0.260403124,0.106814150,6.276256000,-0.049033250,-1.765197000
1403636581333555500,-0.019547688,0.249931149,0.101927228,6.251739375,-0.008172208,-1.699819333
1403636581338555500,-0.020943951,0.229685330,0.092153385,6.227222750,0.024516625,-1.707991542
1403636581343555500,-0.023038346,0.217817091,0.080983277,6.161845083,0.089894292,-1.716163750
1403636581348555500,-0.026529005,0.200363798,0.065624380,6.055606375,0.163444167,-1.699819333
1403636581353555500,-0.030717795,0.187099296,0.046076692,5.973884292,0.310543917,-1.691647125
1403636581358555500,-0.044680429,0.165457213,0.027925268,5.916678833,0.490332500,-1.699819333
1403636581363555500,-0.059341195,0.146607657,0.011170107,5.818612333,0.506676917,-1.683474917
1403636581368555500,-0.074700092,0.127059970,-0.003490659,5.867645583,0.433127042,-1.691647125
1403636581373555500,-0.085870199,0.111701072,-0.014660766,5.892162208,0.335060542,-1.683474917
1403636581378555500,-0.091455253,0.097040306,-0.032114058,5.883990000,0.204305208,-1.707991542
1403636581383555500,-0.092851516,0.083077672,-0.039793507,5.933023250,0.114410917,-1.781541417
1403636581388555500,-0.094945911,0.072605697,-0.038397244,5.916678833,0.073549875,-1.838746875
1403636581393555500,-0.095644043,0.055850536,-0.031415927,5.867645583,0.122583125,-1.789713625
1403636581398555500,-0.096342175,0.048171087,-0.027227136,5.794095708,0.057205458,-1.748852583
1403636581403555500,-0.092851516,0.029321531,-0.020943951,5.810440125,-0.065377667,-1.683474917
1403636581408555500,-0.087266463,0.010471976,-0.011170107,5.802267917,-0.114410917,-1.618097250
1403636581413555500,-0.078888882,-0.005585054,-0.006283185,5.834956750,-0.155271958,-1.536375167
1403636581418555500,-0.069813170,-0.024434610,-0.004886922,5.965712083,-0.171616375,-1.446480875
1403636581423555500,-0.058643063,-0.043284165,-0.004188790,5.990228708,-0.138927542,-1.381103208
1403636581428555500,-0.050963614,-0.052359878,-0.006981317,5.998400917,-0.057205458,-1.332069958
1403636581433555500,-0.041189770,-0.058643063,-0.020245819,6.055606375,-0.024516625,-1.348414375
1403636581438555500,-0.041887902,-0.071209433,-0.037000980,6.047434167,0.040861042,-1.446480875
1403636581443555500,-0.046774824,-0.085870199,-0.053058009,5.990228708,0.057205458,-1.446480875
1403636581448555500,-0.047472956,-0.094945911,-0.060737458,5.933023250,0.057205458,-1.585408417
1403636581453555500,-0.048869219,-0.109606677,-0.070511302,5.998400917,0.130755333,-1.716163750
1403636581458555500,-0.053756141,-0.127758101,-0.076794487,5.990228708,0.196133000,-1.806058042
1403636581463555500,-0.057246799,-0.140324472,-0.078190750,6.080123000,0.171616375,-1.953157792
1403636581468555500,-0.063529985,-0.152890842,-0.078888882,6.202706125,0.089894292,-2.059396500
1403636581473555500,-0.062133721,-0.160570291,-0.078888882,6.317117042,0.040861042,-2.051224292
1403636581478555500,-0.060737458,-0.168249740,-0.070511302,6.398839125,-0.024516625,-1.994018833
1403636581483555500,-0.060039326,-0.178721715,-0.062133721,6.578627708,-0.122583125,-1.969502208
1403636581488555500,-0.053058009,-0.191288086,-0.043982297,6.676694208,-0.073549875,-1.920468958
1403636581493555500,-0.044680429,-0.204552588,-0.025132741,6.725727458,-0.073549875,-1.748852583
1403636581498555500,-0.039793507,-0.205948852,-0.002094395,6.856482792,0.032688833,-1.626269458
1403636581503555500,-0.039793507,-0.218515222,0.025830873,6.921860458,0.114410917,-1.503686333
1403636581508555500,-0.037699112,-0.221307749,0.048171087,6.930032667,0.196133000,-1.332069958
1403636581513555500,-0.043284165,-0.222704013,0.064228116,6.938204875,0.089894292,-1.217659042
1403636581518555500,-0.043982297,-0.224100276,0.079587014,6.962721500,0.000000000,-1.258520083
1403636581523555500,-0.043284165,-0.223402144,0.087964594,6.946377083,-0.122583125,-1.234003458
1403636581528555500,-0.035604717,-0.219213354,0.100530965,6.872827208,-0.294199500,-1.348414375
1403636581533555500,-0.027925268,-0.215722696,0.113795467,6.848310583,-0.302371708,-1.593580625
1403636581538555500,-0.023038346,-0.216420827,0.129852496,6.733899667,-0.294199500,-1.748852583
1403636581543555500,-0.024434610,-0.219911486,0.151494579,6.717555250,-0.318716125,-1.912296750
1403636581548555500,-0.023736478,-0.233175988,0.159174028,6.987238125,-0.310543917,-2.141118583
1403636581553555500,-0.023736478,-0.244346095,0.163362818,7.248748792,-0.171616375,-2.304562750
1403636581558555500,-0.025132741,-0.245044227,0.159872159,7.461226208,0.032688833,-2.402629250
1403636581563555500,-0.019547688,-0.251327412,0.156381501,7.820803375,0.236994042,-2.476179125
1403636581568555500,-0.013264502,-0.254818071,0.155683369,8.090486250,0.400438208,-2.525212375
1403636581573555500,-0.007679449,-0.257610598,0.152192711,8.278447042,0.408610417,-2.443490292
1403636581578555500,0.000000000,-0.249931149,0.146607657,8.474580042,0.286027292,-2.484351333
1403636581583555500,0.017453293,-0.245742359,0.140324472,8.523613292,0.138927542,-2.459834708
1403636581588555500,0.043284165,-0.238761042,0.129154365,8.425546792,0.032688833,-2.451662500
1403636581593555500,0.057246799,-0.234572251,0.112399204,8.196724958,0.000000000,-2.394457042
1403636581598555500,0.070511302,-0.224798408,0.097738438,8.065969625,0.000000000,-2.386284833
1403636581603555500,0.074700092,-0.226892803,0.093549648,7.943386500,0.040861042,-2.378112625
1403636581608555500,0.083077672,-0.222005881,0.090757121,7.771770125,-0.106238708,-2.353596000
1403636581613555500,0.087266463,-0.215024564,0.107512282,7.747253500,-0.212477417,-2.443490292
1403636581618555500,0.089360858,-0.207345115,0.129154365,7.779942333,-0.204305208,-2.484351333
1403636581623555500,0.085870199,-0.191986218,0.148003921,7.820803375,-0.114410917,-2.549729000
1403636581628555500,0.071907565,-0.180117979,0.166155345,7.984247542,0.106238708,-2.713173167
1403636581633555500,0.049567351,-0.168249740,0.185703032,8.131347292,0.392266000,-2.770378625
1403636581638555500,0.024434610,-0.164060950,0.201760062,8.213069375,0.653776667,-2.835756292
1403636581643555500,-0.002094395,-0.166853476,0.210835774,8.441891208,0.686465500,-2.835756292
1403636581648555500,-0.026529005,-0.172438530,0.207345115,8.834157208,0.678293292,-2.892961750
1403636581653555500,-0.041189770,-0.175231057,0.185004901,9.152873333,0.572054583,-2.876617333
1403636581658555500,-0.051661746,-0.164060950,0.153588974,9.406211792,0.408610417,-2.860272917
1403636581663555500,-0.046076692,-0.155683369,0.117984257,9.553311542,0.343232750,-2.925650583
1403636581668555500,-0.034208453,-0.144513262,0.082379541,9.528794917,0.408610417,-2.966511625
1403636581673555500,-0.021642083,-0.127758101,0.042586034,9.324489708,0.400438208,-2.974683833
1403636581678555500,-0.015358897,-0.126361838,0.005585054,9.193734375,0.326888333,-3.031889292
1403636581683555500,-0.003490659,-0.121474916,-0.028623400,8.932223708,0.196133000,-3.064578125
1403636581688555500,0.012566371,-0.117984257,-0.046774824,8.678885250,-0.130755333,-3.064578125
1403636581693555500,0.032114058,-0.117984257,-0.056548668,8.507268875,-0.318716125,-3.146300208
1403636581698555500,0.055152404,-0.120078653,-0.042586034,8.376513542,-0.367749375,-3.105439167
1403636581703555500,0.074700092,-0.108908545,-0.015358897,8.229413792,-0.277855083,-3.056405917
1403636581708555500,0.090757121,-0.100530965,0.040491639,8.311135875,-0.138927542,-3.031889292
1403636581713555500,0.093549648,-0.087266463,0.092851516,8.441891208,-0.008172208,-3.048233708
1403636581718555500,0.089360858,-0.076096355,0.150098316,8.490924458,0.081722083,-3.031889292
1403636581723555500,0.080983277,-0.060737458,0.191288086,8.662540833,-0.024516625,-3.064578125
1403636581728555500,0.076096355,-0.046076692,0.215722696,8.785123958,-0.089894292,-3.072750333
1403636581733555500,0.067718775,-0.039095375,0.221307749,8.866846042,-0.163444167,-3.080922542
1403636581738555500,0.053058009,-0.036302848,0.201061930,9.071151250,-0.130755333,-3.162644625
1403636581743555500,0.039793507,-0.038397244,0.175929189,9.349006333,-0.049033250,-3.317916583
1403636581748555500,0.024434610,-0.037699112,0.138230077,9.373522958,0.032688833,-3.448671917
1403636581753555500,0.015358897,-0.033510322,0.095644043,9.430728417,-0.130755333,-3.456844125
1403636581758555500,0.016755161,-0.035604717,0.058643063,9.398039583,-0.326888333,-3.579427250
1403636581763555500,0.025132741,-0.035604717,0.039793507,9.340834125,-0.465815875,-3.636632708
1403636581768555500,0.051661746,-0.024434610,0.032812190,9.152873333,-0.572054583,-3.685665958
1403636581773555500,0.074001960,-0.018849556,0.025830873,9.013945792,-0.645604458,-3.808249083
1403636581778555500,0.097738438,-0.019547688,0.027925268,8.858673833,-0.555710167,-3.865454542
1403636581783555500,0.118682389,-0.025132741,0.039095375,8.629852000,-0.449471458,-3.800076875
1403636581788555500,0.134041287,-0.032114058,0.055152404,8.515441083,-0.400438208,-3.751043625
1403636581793555500,0.147305789,-0.045378561,0.080983277,8.564474333,-0.286027292,-3.652977125
1403636581798555500,0.154287106,-0.060039326,0.115889862,8.662540833,-0.187960792,-3.465016333
1403636581803555500,0.157777764,-0.065624380,0.143116999,8.850501625,-0.187960792,-3.260711125
1403636581808555500,0.157777764,-0.068416907,0.164060950,9.201906583,-0.065377667,-3.146300208
1403636581813555500,0.153588974,-0.063529985,0.171740398,9.389867375,0.040861042,-3.048233708
1403636581818555500,0.138928208,-0.050963614,0.159174028,9.422556208,0.163444167,-2.901133958
1403636581823555500,0.111002940,-0.050265482,0.140324472,9.455245042,0.179788583,-2.835756292
1403636581828555500,0.084473936,-0.056548668,0.119380521,9.389867375,0.245166250,-2.786723042
1403636581833555500,0.058643063,-0.060737458,0.098436570,9.234595417,0.212477417,-2.876617333
1403636581838555500,0.029321531,-0.060039326,0.085870199,9.250939833,0.163444167,-3.097266958
1403636581843555500,0.000698132,-0.067020643,0.079587014,9.201906583,0.130755333,-3.260711125
1403636581848555500,-0.019547688,-0.074700092,0.078190750,9.169217750,-0.098066500,-3.383294250
1403636581853555500,-0.028623400,-0.083775804,0.082379541,9.128356708,-0.392266000,-3.415983083
1403636581858555500,-0.023038346,-0.104021623,0.082379541,9.169217750,-0.751843167,-3.481360750
1403636581863555500,-0.002792527,-0.119380521,0.094945911,9.210078792,-0.956148375,-3.538566208
1403636581868555500,0.023736478,-0.129154365,0.120776784,9.316317500,-0.964320583,-3.644804917
1403636581873555500,0.045378561,-0.143815130,0.141720735,9.512450500,-0.882598500,-3.677493750
1403636581878555500,0.073303829,-0.151494579,0.166155345,9.577828167,-0.670121083,-3.571255042
1403636581883555500,0.085870199,-0.157079633,0.185004901,9.626861417,-0.523021333,-3.505877375
1403636581888555500,0.093549648,-0.170344135,0.191986218,9.716755708,-0.473988083,-3.440499708
1403636581893555500,0.096342175,-0.185004901,0.191986218,9.765788958,-0.294199500,-3.375122042
1403636581898555500,0.092851516,-0.189193691,0.189891823,9.733100125,-0.147099750,-3.366949833
1403636581903555500,0.078888882,-0.196175008,0.189193691,9.782133375,-0.008172208,-3.391466458
1403636581908555500,0.055850536,-0.205250720,0.182212374,9.716755708,0.253338458,-3.407810875
1403636581913555500,0.027925268,-0.214326432,0.176627320,9.716755708,0.343232750,-3.481360750
1403636581918555500,-0.009773844,-0.215722696,0.163362818,9.675894667,0.384093792,-3.530394000
1403636581923555500,-0.048869219,-0.217118959,0.142418867,9.765788958,0.310543917,-3.693838167
1403636581928555500,-0.083077672,-0.224798408,0.123569311,9.716755708,0.171616375,-3.734699208
1403636581933555500,-0.118682389,-0.231081593,0.109606677,9.675894667,0.024516625,-3.644804917
1403636581938555500,-0.129154365,-0.242949832,0.101229097,9.724927917,-0.187960792,-3.546738417
1403636581943555500,-0.133343155,-0.254818071,0.099832833,9.798477792,-0.269682875,-3.465016333
1403636581948555500,-0.129154365,-0.270176968,0.106814150,9.880199875,-0.433127042,-3.350605417
1403636581953555500,-0.118682389,-0.277158285,0.124267443,10.092677292,-0.588399000,-3.268883333
1403636581958555500,-0.096342175,-0.281347075,0.144513262,10.190743792,-0.572054583,-3.219850083
1403636581963555500,-0.074700092,-0.279950812,0.167551608,10.182571583,-0.547537958,-3.178989042
1403636581968555500,-0.055152404,-0.279950812,0.182212374,10.313326917,-0.392266000,-3.268883333
1403636581973555500,-0.043284165,-0.279252680,0.193382481,10.223432625,-0.155271958,-3.334261000
1403636581978555500,-0.041887902,-0.279950812,0.195476876,10.092677292,0.008172208,-3.440499708
1403636581983555500,-0.048869219,-0.288328392,0.185004901,10.051816250,0.106238708,-3.579427250
1403636581988555500,-0.067020643,-0.301592895,0.162664686,10.010955208,0.130755333,-3.767388042
1403636581993555500,-0.083775804,-0.309970475,0.136833813,9.978266375,0.122583125,-3.889971167
1403636581998555500,-0.103323492,-0.312763002,0.112399204,9.961921958,0.040861042,-3.988037667
1403636582003555500,-0.119380521,-0.319744319,0.080983277,10.019127417,-0.049033250,-4.175998458
1403636582008555500,-0.131248760,-0.321838714,0.057246799,10.019127417,-0.138927542,-4.233203917
1403636582013555500,-0.135437550,-0.319046187,0.034906585,10.059988458,-0.310543917,-4.314926000
1403636582018555500,-0.136135682,-0.323234977,0.020943951,10.141710542,-0.457643667,-4.372131458
1403636582023555500,-0.125663706,-0.321838714,0.017453293,10.190743792,-0.473988083,-4.347614833
1403636582028555500,-0.110304809,-0.321838714,0.022340214,10.264293667,-0.433127042,-4.282237167
1403636582033555500,-0.097738438,-0.326725636,0.043982297,10.378704583,-0.449471458,-4.175998458
1403636582038555500,-0.079587014,-0.332310690,0.064926248,10.607526417,-0.408610417,-4.143309625
1403636582043555500,-0.061435590,-0.330914426,0.082379541,10.721937333,-0.408610417,-4.094276375
1403636582048555500,-0.038397244,-0.329518163,0.099134702,10.967103583,-0.416782625,-4.118793000
1403636582053555500,-0.019547688,-0.321838714,0.106116019,11.130547750,-0.359577167,-4.151481833
1403636582058555500,-0.006283185,-0.319046187,0.107512282,11.138719958,-0.245166250,-4.126965208
1403636582063555500,0.006283185,-0.312763002,0.104021623,11.081514500,-0.130755333,-4.216859500
1403636582068555500,0.007679449,-0.319744319,0.087964594,11.065170083,-0.065377667,-4.331270417
1403636582073555500,0.011868239,-0.319744319,0.076096355,10.934414750,0.040861042,-4.396648083
1403636582078555500,0.005585054,-0.320442451,0.064926248,10.885381500,-0.073549875,-4.535575625
1403636582083555500,0.000698132,-0.324631241,0.053058009,10.885381500,-0.196133000,-4.649986542
1403636582088555500,0.001396263,-0.329518163,0.037000980,10.811831625,-0.187960792,-4.756225250
1403636582093555500,0.002094395,-0.326725636,0.028623400,10.803659417,-0.277855083,-4.780741875
1403636582098555500,0.006981317,-0.327423768,0.016755161,10.926242542,-0.400438208,-4.886980583
1403636582103555500,0.013962634,-0.320442451,0.011170107,11.024309042,-0.441299250,-4.952358250
1403636582108555500,0.022340214,-0.314159265,0.009075712,11.122375542,-0.498504708,-4.927841625
